reservation_c,os_cat,dd,browser_cat,reservation_n,no_of_purchases_last_7_days,day,month,year,Boo,rand,NOP_before_purchase
Non-Purchase,iOS,T,Safari,0,0,28-Dec-13,01-06-2119,01-06-2021,FALSE,929.1277191,2
Non-Purchase,Windows,D,MSIE,0,0,29-Dec-13,01-07-2119,01-07-2021,FALSE,71.58773013,3
Non-Purchase,Windows,D,MSIE,0,0,30-Dec-13,01-08-2119,01-08-2021,FALSE,129.4810323,8
Non-Purchase,Android,T,Others,0,0,31-Dec-13,01-09-2119,01-09-2021,FALSE,46.34398993,4
Non-Purchase,iOS,T,Safari,0,0,01-Jan-14,01-10-2119,01-10-2021,FALSE,700.7713144,3
Non-Purchase,Windows,D,MSIE,0,0,02-Jan-14,01-11-2119,01-11-2021,FALSE,582.3211764,2
Non-Purchase,Windows,D,Chrome,0,0,03-Jan-14,01-12-2119,01-12-2021,FALSE,700.6204152,7
Non-Purchase,Windows,D,Firefox,0,0,04-Jan-14,01-01-2120,01-01-2022,FALSE,784.8079423,2
Non-Purchase,Mac,D,Safari,0,0,05-Jan-14,01-02-2120,01-02-2022,FALSE,633.3873793,7
Non-Purchase,Windows,D,MSIE,0,0,06-Jan-14,01-03-2120,01-03-2022,FALSE,56.08709851,2
Non-Purchase,Mac,D,Chrome,0,0,07-Jan-14,01-04-2120,01-04-2022,FALSE,917.4594362,5
Non-Purchase,Windows,D,MSIE,0,0,08-Jan-14,01-05-2120,01-05-2022,FALSE,958.8445684,2
Purchase,Mac,D,Safari,1,1,09-Jan-14,01-06-2120,01-06-2022,TRUE,8.635733375,8
Purchase,Windows,D,Chrome,1,1,10-Jan-14,01-07-2120,01-07-2022,TRUE,286.2210975,18
Non-Purchase,Windows,D,Chrome,0,0,11-Jan-14,01-08-2120,01-08-2022,FALSE,560.298092,14
Non-Purchase,Windows,D,Chrome,0,0,12-Jan-14,01-09-2120,01-09-2022,FALSE,519.6034424,4
Non-Purchase,Windows,D,Chrome,0,0,13-Jan-14,01-10-2120,01-10-2022,FALSE,446.8029441,6
Non-Purchase,Others,D,Chrome,0,0,14-Jan-14,01-11-2120,01-11-2022,FALSE,466.144633,4
Non-Purchase,Windows,D,Chrome,0,0,15-Jan-14,01-12-2120,01-12-2022,FALSE,985.9791727,16
Non-Purchase,iOS,T,Chrome,0,0,16-Jan-14,01-01-2121,01-01-2023,FALSE,886.5904957,3
Non-Purchase,Windows,D,MSIE,0,0,17-Jan-14,01-02-2121,01-02-2023,FALSE,680.4824245,14
Non-Purchase,iOS,T,Safari,0,0,18-Jan-14,01-03-2121,01-03-2023,FALSE,822.7413538,5
Non-Purchase,Windows,D,Chrome,0,0,19-Jan-14,01-04-2121,01-04-2023,FALSE,67.84844112,4
Non-Purchase,Android,T,Chrome,0,0,20-Jan-14,01-05-2121,01-05-2023,FALSE,862.7732065,3
Non-Purchase,Windows,D,Chrome,0,0,21-Jan-14,01-06-2121,01-06-2023,FALSE,411.9086545,4
Non-Purchase,Mac,D,Safari,0,0,22-Jan-14,01-07-2121,01-07-2023,FALSE,866.3724422,7
Non-Purchase,Windows,D,MSIE,0,0,23-Jan-14,01-08-2121,01-08-2023,FALSE,649.5730564,5
Non-Purchase,Windows,D,Firefox,0,0,24-Jan-14,01-09-2121,01-09-2023,FALSE,320.7715225,3
Non-Purchase,Mac,D,Safari,0,0,25-Jan-14,01-10-2121,01-10-2023,FALSE,96.64184456,2
Non-Purchase,Windows,D,Chrome,0,0,26-Jan-14,01-11-2121,01-11-2023,FALSE,844.3606476,15
Purchase,Windows,D,Chrome,1,0,27-Jan-14,01-12-2121,01-12-2023,FALSE,869.2478891,8
Non-Purchase,Windows,D,Chrome,0,0,28-Jan-14,01-01-2122,01-01-2024,FALSE,749.8145648,9
Non-Purchase,Windows,D,Chrome,0,0,29-Jan-14,01-02-2122,01-02-2024,FALSE,889.5573202,10
Non-Purchase,Windows,D,MSIE,0,0,30-Jan-14,01-03-2122,01-03-2024,FALSE,831.0731479,5
Non-Purchase,Windows,D,Chrome,0,0,31-Jan-14,01-04-2122,01-04-2024,FALSE,153.872689,3
Non-Purchase,Windows,D,Firefox,0,0,01-Feb-14,01-05-2122,01-05-2024,FALSE,657.6840371,6
Purchase,Windows,D,MSIE,1,0,02-Feb-14,01-06-2122,01-06-2024,FALSE,536.7730184,17
Non-Purchase,Windows,D,MSIE,0,0,03-Feb-14,01-07-2122,01-07-2024,FALSE,778.2771499,9
Non-Purchase,Windows,D,MSIE,0,0,04-Feb-14,01-08-2122,01-08-2024,FALSE,547.3849829,13
Non-Purchase,Android,T,Chrome,0,0,05-Feb-14,01-09-2122,01-09-2024,FALSE,889.3558449,3
Non-Purchase,Windows,D,Chrome,0,0,06-Feb-14,01-10-2122,01-10-2024,FALSE,478.3185223,7
Non-Purchase,Windows,D,Chrome,0,0,07-Feb-14,01-11-2122,01-11-2024,FALSE,440.6314166,3
Non-Purchase,iOS,T,Safari,0,0,08-Feb-14,01-12-2122,01-12-2024,FALSE,30.56608922,7
Non-Purchase,iOS,T,Safari,0,0,09-Feb-14,01-01-2123,01-01-2025,FALSE,208.9265081,2
Non-Purchase,Android,T,Chrome,0,0,10-Feb-14,01-02-2123,01-02-2025,FALSE,741.2679604,19
Non-Purchase,Windows,D,Chrome,0,0,11-Feb-14,01-03-2123,01-03-2025,FALSE,429.9952091,7
Non-Purchase,Windows,D,MSIE,0,0,12-Feb-14,01-04-2123,01-04-2025,FALSE,743.9633759,2
Non-Purchase,Windows,D,Chrome,0,0,13-Feb-14,01-05-2123,01-05-2025,FALSE,814.5300528,4
Non-Purchase,Windows,D,MSIE,0,0,14-Feb-14,01-06-2123,01-06-2025,FALSE,978.0067145,4
Non-Purchase,Windows,D,Chrome,0,0,15-Feb-14,01-07-2123,01-07-2025,FALSE,788.377418,3
Non-Purchase,Windows,D,MSIE,0,0,16-Feb-14,01-08-2123,01-08-2025,FALSE,545.1465053,9
Non-Purchase,Windows,D,MSIE,0,0,17-Feb-14,01-09-2123,01-09-2025,FALSE,203.1214211,2
Non-Purchase,Windows,D,Firefox,0,0,18-Feb-14,01-10-2123,01-10-2025,FALSE,344.6290281,3
Non-Purchase,Windows,D,MSIE,0,0,19-Feb-14,01-11-2123,01-11-2025,FALSE,780.5918167,8
Non-Purchase,iOS,T,Safari,0,0,20-Feb-14,01-12-2123,01-12-2025,FALSE,399.0817108,2
Non-Purchase,Windows,D,Firefox,0,0,21-Feb-14,01-01-2124,01-01-2026,FALSE,453.7171263,3
Non-Purchase,Windows,D,Chrome,0,0,22-Feb-14,01-02-2124,01-02-2026,FALSE,543.0969453,9
Non-Purchase,Windows,D,MSIE,0,0,23-Feb-14,01-03-2124,01-03-2026,FALSE,672.8456191,5
Non-Purchase,Windows,D,Chrome,0,0,24-Feb-14,01-04-2124,01-04-2026,FALSE,241.3607877,6
Non-Purchase,Mac,D,Firefox,0,0,25-Feb-14,01-05-2124,01-05-2026,FALSE,430.7721191,5
Non-Purchase,Mac,D,Safari,0,0,26-Feb-14,01-06-2124,01-06-2026,FALSE,864.6654242,8
Non-Purchase,Windows,D,Chrome,0,0,27-Feb-14,01-07-2124,01-07-2026,FALSE,488.5148676,9
Non-Purchase,Windows,D,MSIE,0,0,28-Feb-14,01-08-2124,01-08-2026,FALSE,337.9871461,3
Non-Purchase,Windows,D,MSIE,0,0,01-Mar-14,01-09-2124,01-09-2026,FALSE,498.612916,4
Non-Purchase,iOS,T,Safari,0,0,02-Mar-14,01-10-2124,01-10-2026,FALSE,17.4452796,2
Non-Purchase,Mac,D,Chrome,0,0,03-Mar-14,01-11-2124,01-11-2026,FALSE,765.2034196,6
Non-Purchase,Windows,D,Chrome,0,0,04-Mar-14,01-12-2124,01-12-2026,FALSE,281.2905241,19
Non-Purchase,Windows,D,Chrome,0,0,05-Mar-14,01-01-2125,01-01-2027,FALSE,833.3432405,2
Non-Purchase,Windows,D,Chrome,0,0,06-Mar-14,01-02-2125,01-02-2027,FALSE,759.7020967,5
Non-Purchase,Android,T,Chrome,0,0,07-Mar-14,01-03-2125,01-03-2027,FALSE,725.6152398,2
Non-Purchase,Windows,D,MSIE,0,0,08-Mar-14,01-04-2125,01-04-2027,FALSE,101.3212162,15
Non-Purchase,Android,T,Chrome,0,0,09-Mar-14,01-05-2125,01-05-2027,FALSE,739.3289092,9
Non-Purchase,Windows,D,Chrome,0,0,10-Mar-14,01-06-2125,01-06-2027,FALSE,339.1614226,10
Non-Purchase,Windows,D,MSIE,0,0,11-Mar-14,01-07-2125,01-07-2027,FALSE,617.782691,17
Non-Purchase,Windows,D,Firefox,0,0,12-Mar-14,01-08-2125,01-08-2027,FALSE,963.8389221,12
Non-Purchase,Mac,D,Safari,0,0,13-Mar-14,01-09-2125,01-09-2027,FALSE,789.9496523,2
Non-Purchase,Windows,D,Chrome,0,0,14-Mar-14,01-10-2125,01-10-2027,FALSE,921.1699857,3
Non-Purchase,iOS,T,Chrome,0,0,15-Mar-14,01-11-2125,01-11-2027,FALSE,411.4584725,4
Non-Purchase,Windows,D,MSIE,0,0,16-Mar-14,01-12-2125,01-12-2027,FALSE,408.1429894,13
Non-Purchase,Windows,D,MSIE,0,0,17-Mar-14,01-01-2126,01-01-2028,FALSE,6.13175931,6
Non-Purchase,iOS,T,Safari,0,0,18-Mar-14,01-02-2126,01-02-2028,FALSE,404.0971984,6
Non-Purchase,Windows,D,MSIE,0,0,19-Mar-14,01-03-2126,01-03-2028,FALSE,140.9847647,14
Non-Purchase,Android,T,Chrome,0,0,20-Mar-14,01-04-2126,01-04-2028,FALSE,630.056027,2
Non-Purchase,Windows,D,Chrome,0,0,21-Mar-14,01-05-2126,01-05-2028,FALSE,581.4822871,2
Non-Purchase,Windows,D,Chrome,0,0,22-Mar-14,01-06-2126,01-06-2028,FALSE,104.1421238,17
Non-Purchase,Windows,D,MSIE,0,0,23-Mar-14,01-07-2126,01-07-2028,FALSE,277.9571071,3
Non-Purchase,Windows,D,MSIE,0,0,24-Mar-14,01-08-2126,01-08-2028,FALSE,643.2114443,7
Non-Purchase,iOS,T,Safari,0,0,25-Mar-14,01-09-2126,01-09-2028,FALSE,970.5169887,2
Non-Purchase,Windows,D,MSIE,0,0,26-Mar-14,01-10-2126,01-10-2028,FALSE,5.67383569,9
Non-Purchase,iOS,T,Safari,0,0,27-Mar-14,01-11-2126,01-11-2028,FALSE,229.0479122,2
Non-Purchase,Mac,D,Firefox,0,0,28-Mar-14,01-12-2126,01-12-2028,FALSE,182.224319,3
Non-Purchase,Windows,D,Chrome,0,0,29-Mar-14,01-01-2127,01-01-2029,FALSE,463.9388976,9
Non-Purchase,Mac,D,Safari,0,0,30-Mar-14,01-02-2127,01-02-2029,FALSE,663.1383658,2
Non-Purchase,Windows,D,Chrome,0,0,31-Mar-14,01-03-2127,01-03-2029,FALSE,789.1146148,6
Non-Purchase,Windows,D,Chrome,0,0,01-Apr-14,01-04-2127,01-04-2029,FALSE,607.7268427,4
Purchase,Windows,D,Firefox,1,0,02-Apr-14,01-05-2127,01-05-2029,FALSE,195.6301918,26
Non-Purchase,Windows,D,Chrome,0,0,03-Apr-14,01-06-2127,01-06-2029,FALSE,481.8261649,2
Non-Purchase,Windows,D,Chrome,0,0,04-Apr-14,01-07-2127,01-07-2029,FALSE,34.90697315,6
Non-Purchase,Windows,D,MSIE,0,0,05-Apr-14,01-08-2127,01-08-2029,FALSE,84.49480527,3
Non-Purchase,Windows,D,Chrome,0,0,06-Apr-14,01-09-2127,01-09-2029,FALSE,572.1417378,2
Non-Purchase,iOS,T,Safari,0,0,07-Apr-14,01-10-2127,01-10-2029,FALSE,836.9460672,10
Non-Purchase,iOS,T,Safari,0,0,08-Apr-14,01-11-2127,01-11-2029,FALSE,538.7149304,5
Non-Purchase,Windows,D,Chrome,0,0,09-Apr-14,01-12-2127,01-12-2029,FALSE,829.5114845,16
Non-Purchase,Windows,D,Chrome,0,0,10-Apr-14,01-01-2128,01-01-2030,FALSE,59.45287041,17
Non-Purchase,Windows,D,MSIE,0,0,11-Apr-14,01-02-2128,01-02-2030,FALSE,728.3482258,2
Non-Purchase,Windows,D,Firefox,0,0,12-Apr-14,01-03-2128,01-03-2030,FALSE,160.7218785,2
Purchase,Windows,D,Chrome,1,1,13-Apr-14,01-04-2128,01-04-2030,TRUE,329.0141278,7
Non-Purchase,Windows,D,Chrome,0,0,14-Apr-14,01-05-2128,01-05-2030,FALSE,189.7521288,4
Non-Purchase,iOS,T,Chrome,0,0,15-Apr-14,01-06-2128,01-06-2030,FALSE,375.1987856,6
Non-Purchase,Mac,D,Firefox,0,0,16-Apr-14,01-07-2128,01-07-2030,FALSE,883.5474206,30
Non-Purchase,Windows,D,Chrome,0,0,17-Apr-14,01-08-2128,01-08-2030,FALSE,486.5461962,11
Non-Purchase,Windows,D,MSIE,0,0,18-Apr-14,01-09-2128,01-09-2030,FALSE,699.5882034,4
Non-Purchase,iOS,T,Safari,0,0,19-Apr-14,01-10-2128,01-10-2030,FALSE,308.4879405,2
Non-Purchase,Windows,D,Chrome,0,0,20-Apr-14,01-11-2128,01-11-2030,FALSE,828.7473792,2
Purchase,Windows,D,Chrome,1,0,21-Apr-14,01-12-2128,01-12-2030,FALSE,786.515086,45
Non-Purchase,Windows,D,Chrome,0,0,22-Apr-14,01-01-2129,01-01-2031,FALSE,480.6685024,39
Non-Purchase,Mac,D,Safari,0,0,23-Apr-14,01-02-2129,01-02-2031,FALSE,410.9407384,4
Non-Purchase,Windows,D,MSIE,0,0,24-Apr-14,01-03-2129,01-03-2031,FALSE,324.3957483,2
Non-Purchase,Windows,D,Chrome,0,0,25-Apr-14,01-04-2129,01-04-2031,FALSE,888.6689887,3
Non-Purchase,Windows,D,MSIE,0,0,26-Apr-14,01-05-2129,01-05-2031,FALSE,897.900292,4
Non-Purchase,Windows,D,Chrome,0,0,27-Apr-14,01-06-2129,01-06-2031,FALSE,11.29106663,15
Non-Purchase,iOS,T,Safari,0,0,28-Apr-14,01-07-2129,01-07-2031,FALSE,795.7323035,3
Non-Purchase,Windows,D,Chrome,0,0,29-Apr-14,01-08-2129,01-08-2031,FALSE,0.828640986,7
Non-Purchase,Windows,D,MSIE,0,0,30-Apr-14,01-09-2129,01-09-2031,FALSE,993.1062265,2
Non-Purchase,Windows,D,Chrome,0,0,01-May-14,01-10-2129,01-10-2031,FALSE,827.3153338,10
Non-Purchase,Windows,D,Chrome,0,0,02-May-14,01-11-2129,01-11-2031,FALSE,516.0382525,2
Non-Purchase,Windows,D,MSIE,0,0,03-May-14,01-12-2129,01-12-2031,FALSE,349.1126505,8
Non-Purchase,Windows,D,MSIE,0,0,04-May-14,01-01-2130,01-01-2032,FALSE,24.24522397,4
Non-Purchase,Android,T,Chrome,0,0,05-May-14,01-02-2130,01-02-2032,FALSE,656.6418161,3
Non-Purchase,Windows,D,MSIE,0,0,06-May-14,01-03-2130,01-03-2032,FALSE,355.3795713,2
Non-Purchase,Windows,D,MSIE,0,0,07-May-14,01-04-2130,01-04-2032,FALSE,948.1263996,2
Non-Purchase,Windows,D,Chrome,0,0,08-May-14,01-05-2130,01-05-2032,FALSE,890.1817155,8
Non-Purchase,Windows,D,MSIE,0,0,09-May-14,01-06-2130,01-06-2032,FALSE,268.7288298,6
Non-Purchase,Mac,D,Safari,0,0,10-May-14,01-07-2130,01-07-2032,FALSE,482.4218613,5
Non-Purchase,Mac,D,Firefox,0,0,11-May-14,01-08-2130,01-08-2032,FALSE,441.0435597,3
Purchase,Windows,D,MSIE,1,1,12-May-14,01-09-2130,01-09-2032,TRUE,337.7507447,15
Non-Purchase,Windows,D,Firefox,0,0,13-May-14,01-10-2130,01-10-2032,FALSE,342.945396,32
Purchase,Windows,D,Chrome,1,1,14-May-14,01-11-2130,01-11-2032,TRUE,796.0017357,8
Non-Purchase,Mac,D,Safari,0,0,15-May-14,01-12-2130,01-12-2032,FALSE,357.7269298,5
Non-Purchase,Mac,D,Safari,0,0,16-May-14,01-01-2131,01-01-2033,FALSE,441.6317366,2
Purchase,Mac,D,Chrome,1,0,17-May-14,01-02-2131,01-02-2033,FALSE,13.02067479,5
Non-Purchase,Windows,D,Chrome,0,0,18-May-14,01-03-2131,01-03-2033,FALSE,68.00587382,3
Non-Purchase,Windows,D,MSIE,0,0,19-May-14,01-04-2131,01-04-2033,FALSE,605.6823415,3
Non-Purchase,Windows,D,MSIE,0,0,20-May-14,01-05-2131,01-05-2033,FALSE,488.0496896,4
Non-Purchase,iOS,T,Safari,0,0,21-May-14,01-06-2131,01-06-2033,FALSE,89.33033312,3
Non-Purchase,Windows,D,Chrome,0,0,22-May-14,01-07-2131,01-07-2033,FALSE,984.6239082,17
Non-Purchase,Windows,D,Chrome,0,0,23-May-14,01-08-2131,01-08-2033,FALSE,636.9224895,2
Non-Purchase,Windows,D,MSIE,0,0,24-May-14,01-09-2131,01-09-2033,FALSE,648.8797463,27
Non-Purchase,Windows,D,Chrome,0,0,25-May-14,01-10-2131,01-10-2033,FALSE,423.1736696,6
Non-Purchase,Windows,D,Chrome,0,0,26-May-14,01-11-2131,01-11-2033,FALSE,769.4419261,11
Non-Purchase,iOS,T,Safari,0,0,27-May-14,01-12-2131,01-12-2033,FALSE,551.8374703,2
Non-Purchase,Windows,D,MSIE,0,0,28-May-14,01-01-2132,01-01-2034,FALSE,768.1417983,2
Non-Purchase,Windows,D,MSIE,0,0,29-May-14,01-02-2132,01-02-2034,FALSE,865.5968815,2
Non-Purchase,Windows,D,Chrome,0,0,30-May-14,01-03-2132,01-03-2034,FALSE,915.6186584,58
Purchase,Windows,D,Chrome,1,0,31-May-14,01-04-2132,01-04-2034,FALSE,486.9035923,5
Purchase,Windows,D,MSIE,1,0,01-Jun-14,01-05-2132,01-05-2034,FALSE,829.4471184,7
Non-Purchase,Windows,D,MSIE,0,0,02-Jun-14,01-06-2132,01-06-2034,FALSE,98.67967934,4
Non-Purchase,Windows,D,MSIE,0,0,03-Jun-14,01-07-2132,01-07-2034,FALSE,13.66640035,11
Non-Purchase,Windows,D,MSIE,0,0,04-Jun-14,01-08-2132,01-08-2034,FALSE,6.895147055,6
Non-Purchase,Mac,D,Safari,0,0,05-Jun-14,01-09-2132,01-09-2034,FALSE,959.3038604,6
Purchase,Mac,D,Chrome,1,1,06-Jun-14,01-10-2132,01-10-2034,TRUE,973.5758244,7
Non-Purchase,Mac,D,Firefox,0,0,07-Jun-14,01-11-2132,01-11-2034,FALSE,312.903326,2
Purchase,Mac,D,Safari,1,0,08-Jun-14,01-12-2132,01-12-2034,FALSE,527.7631335,6
Non-Purchase,Windows,D,Chrome,0,0,09-Jun-14,01-01-2133,01-01-2035,FALSE,71.43332627,6
Non-Purchase,Windows,D,Chrome,0,0,10-Jun-14,01-02-2133,01-02-2035,FALSE,179.8593369,13
Non-Purchase,Windows,D,Chrome,0,0,11-Jun-14,01-03-2133,01-03-2035,FALSE,601.5185186,17
Non-Purchase,Windows,D,Chrome,0,0,12-Jun-14,01-04-2133,01-04-2035,FALSE,266.3095723,4
Non-Purchase,Mac,D,Firefox,0,0,13-Jun-14,01-05-2133,01-05-2035,FALSE,663.7588339,2
Non-Purchase,iOS,T,Safari,0,0,14-Jun-14,01-06-2133,01-06-2035,FALSE,316.4031811,5
Non-Purchase,Windows,D,Firefox,0,0,15-Jun-14,01-07-2133,01-07-2035,FALSE,605.1687732,10
Non-Purchase,Mac,D,Chrome,0,0,16-Jun-14,01-08-2133,01-08-2035,FALSE,535.9051395,47
Non-Purchase,iOS,T,Safari,0,0,17-Jun-14,01-09-2133,01-09-2035,FALSE,502.1743176,5
Non-Purchase,iOS,T,Safari,0,0,18-Jun-14,01-10-2133,01-10-2035,FALSE,333.4649903,6
Non-Purchase,Mac,D,Chrome,0,0,19-Jun-14,01-11-2133,01-11-2035,FALSE,331.7307338,11
Non-Purchase,Windows,D,Firefox,0,0,20-Jun-14,01-12-2133,01-12-2035,FALSE,524.9132898,17
Non-Purchase,Windows,D,Firefox,0,0,21-Jun-14,01-01-2134,01-01-2036,FALSE,420.8627273,6
Non-Purchase,Windows,D,MSIE,0,0,22-Jun-14,01-02-2134,01-02-2036,FALSE,913.8206698,8
Non-Purchase,Windows,D,MSIE,0,0,23-Jun-14,01-03-2134,01-03-2036,FALSE,583.7161702,11
Non-Purchase,iOS,T,Safari,0,0,24-Jun-14,01-04-2134,01-04-2036,FALSE,611.5776771,10
Non-Purchase,Windows,D,Chrome,0,0,25-Jun-14,01-05-2134,01-05-2036,FALSE,365.554675,3
Non-Purchase,Windows,D,Chrome,0,0,26-Jun-14,01-06-2134,01-06-2036,FALSE,949.4387819,2
Non-Purchase,Windows,D,Chrome,0,0,27-Jun-14,01-07-2134,01-07-2036,FALSE,343.0888261,11
Non-Purchase,Windows,D,Firefox,0,0,28-Jun-14,01-08-2134,01-08-2036,FALSE,280.2855395,14
Non-Purchase,Windows,D,Chrome,0,0,29-Jun-14,01-09-2134,01-09-2036,FALSE,519.9867691,6
Non-Purchase,Windows,D,MSIE,0,0,30-Jun-14,01-10-2134,01-10-2036,FALSE,905.542368,27
Non-Purchase,Windows,D,MSIE,0,0,01-Jul-14,01-11-2134,01-11-2036,FALSE,304.7063658,3
Non-Purchase,Windows,D,MSIE,0,0,02-Jul-14,01-12-2134,01-12-2036,FALSE,691.0074111,4
Non-Purchase,Windows,D,MSIE,0,0,03-Jul-14,01-01-2135,01-01-2037,FALSE,533.188741,4
Non-Purchase,Windows,D,MSIE,0,0,04-Jul-14,01-02-2135,01-02-2037,FALSE,932.0361925,2
Non-Purchase,Windows,D,MSIE,0,0,05-Jul-14,01-03-2135,01-03-2037,FALSE,541.6568223,3
Non-Purchase,iOS,T,Chrome,0,0,06-Jul-14,01-04-2135,01-04-2037,FALSE,392.6457876,4
Non-Purchase,Windows,D,MSIE,0,0,07-Jul-14,01-05-2135,01-05-2037,FALSE,356.695937,4
Non-Purchase,Windows,D,MSIE,0,0,08-Jul-14,01-06-2135,01-06-2037,FALSE,492.25447,6
Non-Purchase,iOS,T,Safari,0,0,09-Jul-14,01-07-2135,01-07-2037,FALSE,512.5908905,4
Non-Purchase,Windows,D,MSIE,0,0,10-Jul-14,01-08-2135,01-08-2037,FALSE,759.2384258,10
Non-Purchase,Windows,D,Chrome,0,0,11-Jul-14,01-09-2135,01-09-2037,FALSE,587.8314696,13
Non-Purchase,Android,T,Others,0,0,12-Jul-14,01-10-2135,01-10-2037,FALSE,202.580574,7
Non-Purchase,Windows,D,MSIE,0,0,13-Jul-14,01-11-2135,01-11-2037,FALSE,550.245771,18
Non-Purchase,iOS,T,Safari,0,0,14-Jul-14,01-12-2135,01-12-2037,FALSE,213.6720177,3
Non-Purchase,Windows,D,MSIE,0,0,15-Jul-14,01-01-2136,01-01-2038,FALSE,486.2343847,8
Non-Purchase,Windows,D,Firefox,0,0,16-Jul-14,01-02-2136,01-02-2038,FALSE,438.9528333,5
Non-Purchase,Mac,D,Safari,0,0,17-Jul-14,01-03-2136,01-03-2038,FALSE,756.0953053,4
Non-Purchase,Windows,D,Chrome,0,0,18-Jul-14,01-04-2136,01-04-2038,FALSE,855.1655005,5
Non-Purchase,Mac,D,Chrome,0,0,19-Jul-14,01-05-2136,01-05-2038,FALSE,534.612876,6
Non-Purchase,Windows,D,Firefox,0,0,20-Jul-14,01-06-2136,01-06-2038,FALSE,712.3023124,41
Non-Purchase,Windows,D,MSIE,0,0,21-Jul-14,01-07-2136,01-07-2038,FALSE,663.5460844,5
Non-Purchase,iOS,T,Safari,0,0,22-Jul-14,01-08-2136,01-08-2038,FALSE,754.9233611,2
Non-Purchase,Windows,D,Firefox,0,0,23-Jul-14,01-09-2136,01-09-2038,FALSE,993.3910361,11
Non-Purchase,Android,T,Chrome,0,0,24-Jul-14,01-10-2136,01-10-2038,FALSE,411.1246357,7
Non-Purchase,Mac,D,Safari,0,0,25-Jul-14,01-11-2136,01-11-2038,FALSE,754.9126764,4
Non-Purchase,Windows,D,Chrome,0,0,26-Jul-14,01-12-2136,01-12-2038,FALSE,210.7450957,16
Non-Purchase,Windows,D,Chrome,0,0,27-Jul-14,01-01-2137,01-01-2039,FALSE,11.13947505,3
Non-Purchase,Mac,D,Safari,0,0,28-Jul-14,01-02-2137,01-02-2039,FALSE,680.4788946,7
Non-Purchase,Windows,D,Firefox,0,0,29-Jul-14,01-03-2137,01-03-2039,FALSE,354.7397027,7
Non-Purchase,Mac,D,Safari,0,0,30-Jul-14,01-04-2137,01-04-2039,FALSE,295.6833681,3
Non-Purchase,Windows,D,MSIE,0,0,31-Jul-14,01-05-2137,01-05-2039,FALSE,190.3525321,3
Non-Purchase,iOS,T,Safari,0,0,01-Aug-14,01-06-2137,01-06-2039,FALSE,450.9276176,7
Non-Purchase,Windows,D,Chrome,0,0,02-Aug-14,01-07-2137,01-07-2039,FALSE,943.4571793,6
Non-Purchase,Windows,D,MSIE,0,0,03-Aug-14,01-08-2137,01-08-2039,FALSE,807.9338296,3
Non-Purchase,Windows,D,MSIE,0,0,04-Aug-14,01-09-2137,01-09-2039,FALSE,895.8513992,12
Non-Purchase,Windows,D,MSIE,0,0,05-Aug-14,01-10-2137,01-10-2039,FALSE,711.5052602,12
Non-Purchase,Windows,D,MSIE,0,1,06-Aug-14,01-11-2137,01-11-2039,TRUE,142.7424294,26
Non-Purchase,Mac,D,Safari,0,0,07-Aug-14,01-12-2137,01-12-2039,FALSE,668.0066244,4
Non-Purchase,Windows,D,MSIE,0,1,08-Aug-14,01-01-2138,01-01-2040,TRUE,724.8175122,4
Non-Purchase,Mac,D,Safari,0,0,09-Aug-14,01-02-2138,01-02-2040,FALSE,192.1171642,4
Non-Purchase,Mac,D,Safari,0,0,10-Aug-14,01-03-2138,01-03-2040,FALSE,27.17799891,5
Non-Purchase,Windows,D,MSIE,0,0,11-Aug-14,01-04-2138,01-04-2040,FALSE,934.6804133,5
Non-Purchase,Windows,D,Firefox,0,0,12-Aug-14,01-05-2138,01-05-2040,FALSE,3.622777074,6
Non-Purchase,Windows,D,Chrome,0,0,13-Aug-14,01-06-2138,01-06-2040,FALSE,419.9939752,4
Non-Purchase,Windows,D,MSIE,0,0,14-Aug-14,01-07-2138,01-07-2040,FALSE,41.61912595,3
Non-Purchase,Windows,D,MSIE,0,0,15-Aug-14,01-08-2138,01-08-2040,FALSE,27.73429249,4
Non-Purchase,iOS,T,Safari,0,0,16-Aug-14,01-09-2138,01-09-2040,FALSE,898.2298683,2
Non-Purchase,Windows,D,Chrome,0,0,17-Aug-14,01-10-2138,01-10-2040,FALSE,137.2936873,12
Non-Purchase,Mac,D,Chrome,0,0,18-Aug-14,01-11-2138,01-11-2040,FALSE,162.3547127,4
Non-Purchase,Windows,D,Chrome,0,0,19-Aug-14,01-12-2138,01-12-2040,FALSE,573.1164311,7
Non-Purchase,Android,T,Chrome,0,0,20-Aug-14,01-01-2139,01-01-2041,FALSE,312.3886564,10
Non-Purchase,iOS,T,Safari,0,0,21-Aug-14,01-02-2139,01-02-2041,FALSE,731.9007692,2
Non-Purchase,Windows,D,Chrome,0,0,22-Aug-14,01-03-2139,01-03-2041,FALSE,480.1726402,10
Non-Purchase,Windows,D,MSIE,0,0,23-Aug-14,01-04-2139,01-04-2041,FALSE,972.7409731,3
Non-Purchase,iOS,T,Safari,0,0,24-Aug-14,01-05-2139,01-05-2041,FALSE,982.5624496,3
Non-Purchase,Windows,D,MSIE,0,0,25-Aug-14,01-06-2139,01-06-2041,FALSE,667.3113751,2
Non-Purchase,Windows,D,MSIE,0,0,26-Aug-14,01-07-2139,01-07-2041,FALSE,580.0803441,2
Non-Purchase,Windows,D,Chrome,0,0,27-Aug-14,01-08-2139,01-08-2041,FALSE,213.4696562,74
